GPU: NVIDIA GeForce RTX 5090
VRAM cap: 30.0GB (88% of 34GB)
BigBaseline: 63,486,976 params
Resumed from ./weights_frank/best.pt: step=90000, val_loss=6.9694

Training from step 90000 to 500000
Batch: 8 x 4 = 32
============================================================
`trust_remote_code` is not supported anymore.
Please check that the Hugging Face dataset 'openwebtext' isn't based on a loading script and remove `trust_remote_code`.
If the dataset is based on a loading script, please ask the dataset author to remove it and convert it to a standard format like Parquet.
Token indices sequence length is longer than the specified maximum sequence length for this model (1100 > 1024). Running this sequence through the model will result in indexing errors
  step= 195000  CE=5.5697  lr=2.23e-04  spd=6.9s/s  ETA=12.2h
  step= 195500  CE=5.5553  lr=2.23e-04  spd=6.9s/s  ETA=12.2h
  step= 196000  CE=5.5693  lr=2.22e-04  spd=6.9s/s  ETA=12.2h
  step= 196500  CE=5.5413  lr=2.22e-04  spd=6.9s/s  ETA=12.1h
  step= 197000  CE=5.5815  lr=2.22e-04  spd=6.9s/s  ETA=12.1h
  step= 197500  CE=5.5243  lr=2.21e-04  spd=6.9s/s  ETA=12.1h
  step= 198000  CE=5.5575  lr=2.21e-04  spd=6.9s/s  ETA=12.1h
  step= 198500  CE=5.5768  lr=2.20e-04  spd=6.9s/s  ETA=12.1h
  step= 199000  CE=5.5636  lr=2.20e-04  spd=6.9s/s  ETA=12.0h
  step= 199500  CE=5.5833  lr=2.20e-04  spd=6.9s/s  ETA=12.0h
  step= 200000  CE=5.5609  lr=2.19e-04  spd=6.9s/s  ETA=12.0h
  >>> VAL=6.4721 (best=6.4878) PPL=646.8
  step= 200500  CE=5.5553  lr=2.19e-04  spd=6.9s/s  ETA=12.0h
  step= 201000  CE=5.5832  lr=2.18e-04  spd=6.9s/s  ETA=12.0h
  step= 201500  CE=5.5541  lr=2.18e-04  spd=6.9s/s  ETA=11.9h
  step= 202000  CE=5.5369  lr=2.18e-04  spd=6.9s/s  ETA=11.9h
  step= 202500  CE=5.5744  lr=2.17e-04  spd=6.9s/s  ETA=11.9h
  step= 203000  CE=5.5393  lr=2.17e-04  spd=6.9s/s  ETA=11.9h
  step= 203500  CE=5.5569  lr=2.16e-04  spd=6.9s/s  ETA=11.9h
  step= 204000  CE=5.5679  lr=2.16e-04  spd=6.9s/s  ETA=11.8h
  step= 204500  CE=5.5457  lr=2.16e-04  spd=6.9s/s  ETA=11.8h
  step= 205000  CE=5.5432  lr=2.15e-04  spd=6.9s/s  ETA=11.8h
  step= 205500  CE=5.5484  lr=2.15e-04  spd=6.9s/s  ETA=11.8h
  step= 206000  CE=5.5583  lr=2.14e-04  spd=6.9s/s  ETA=11.8h
  step= 206500  CE=5.5561  lr=2.14e-04  spd=6.9s/s  ETA=11.7h
  step= 207000  CE=5.5489  lr=2.13e-04  spd=6.9s/s  ETA=11.7h
  step= 207500  CE=5.5781  lr=2.13e-04  spd=6.9s/s  ETA=11.7h
  step= 208000  CE=5.5557  lr=2.13e-04  spd=6.9s/s  ETA=11.7h
  step= 208500  CE=5.5435  lr=2.12e-04  spd=6.9s/s  ETA=11.7h
  step= 209000  CE=5.5458  lr=2.12e-04  spd=6.9s/s  ETA=11.6h
  step= 209500  CE=5.5461  lr=2.11e-04  spd=6.9s/s  ETA=11.6h
  step= 210000  CE=5.5763  lr=2.11e-04  spd=6.9s/s  ETA=11.6h
  >>> VAL=6.5231 (best=6.4721) PPL=680.7
  step= 210500  CE=5.5491  lr=2.11e-04  spd=6.9s/s  ETA=11.6h
  step= 211000  CE=5.5314  lr=2.10e-04  spd=6.9s/s  ETA=11.6h
  step= 211500  CE=5.5523  lr=2.10e-04  spd=6.9s/s  ETA=11.5h
  step= 212000  CE=5.5392  lr=2.09e-04  spd=6.9s/s  ETA=11.5h
  step= 212500  CE=5.5542  lr=2.09e-04  spd=6.9s/s  ETA=11.5h
  step= 213000  CE=5.5429  lr=2.08e-04  spd=6.9s/s  ETA=11.5h
  step= 213500  CE=5.5630  lr=2.08e-04  spd=6.9s/s  ETA=11.5h
  step= 214000  CE=5.5411  lr=2.08e-04  spd=6.9s/s  ETA=11.4h
  step= 214500  CE=5.5783  lr=2.07e-04  spd=6.9s/s  ETA=11.4h
  step= 215000  CE=5.5533  lr=2.07e-04  spd=6.9s/s  ETA=11.4h
  step= 215500  CE=5.5519  lr=2.06e-04  spd=6.9s/s  ETA=11.4h
  step= 216000  CE=5.5650  lr=2.06e-04  spd=6.9s/s  ETA=11.4h
  step= 216500  CE=5.5309  lr=2.05e-04  spd=6.9s/s  ETA=11.3h
  step= 217000  CE=5.5559  lr=2.05e-04  spd=6.9s/s  ETA=11.3h
  step= 217500  CE=5.5623  lr=2.05e-04  spd=6.9s/s  ETA=11.3h
  step= 218000  CE=5.5350  lr=2.04e-04  spd=6.9s/s  ETA=11.3h
  step= 218500  CE=5.5623  lr=2.04e-04  spd=7.0s/s  ETA=11.3h
  step= 219000  CE=5.5374  lr=2.03e-04  spd=7.0s/s  ETA=11.2h
  step= 219500  CE=5.5411  lr=2.03e-04  spd=7.0s/s  ETA=11.2h
  step= 220000  CE=5.5486  lr=2.02e-04  spd=7.0s/s  ETA=11.2h
  >>> VAL=6.4896 (best=6.4721) PPL=658.3
  step= 220500  CE=5.5404  lr=2.02e-04  spd=7.0s/s  ETA=11.2h
  step= 221000  CE=5.5415  lr=2.02e-04  spd=7.0s/s  ETA=11.1h
  step= 221500  CE=5.5380  lr=2.01e-04  spd=7.0s/s  ETA=11.1h
  step= 222000  CE=5.5611  lr=2.01e-04  spd=7.0s/s  ETA=11.1h
  step= 222500  CE=5.4978  lr=2.00e-04  spd=7.0s/s  ETA=11.1h
  step= 223000  CE=5.5518  lr=2.00e-04  spd=7.0s/s  ETA=11.1h
  step= 223500  CE=5.5340  lr=1.99e-04  spd=7.0s/s  ETA=11.0h
  step= 224000  CE=5.5277  lr=1.99e-04  spd=7.0s/s  ETA=11.0h
  step= 224500  CE=5.5211  lr=1.99e-04  spd=7.0s/s  ETA=11.0h
  step= 225000  CE=5.5411  lr=1.98e-04  spd=7.0s/s  ETA=11.0h
  step= 225500  CE=5.5304  lr=1.98e-04  spd=7.0s/s  ETA=11.0h
